addicupo_state,remaining_addicupo,id
AVAILABLE,1840189.985,57544ab2-29f8-4500-806c-0ed66aa31d1a_103
AVAILABLE,1800000,576407ae-1980-4ddb-aa5a-3077bbb2d915_103
AVAILABLE,598000,5788522d-cfac-4054-9a0c-6e818a825280_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,579b0341-cf6e-46d1-ab82-193a98f65046_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,57a7cd29-efe9-4c23-92ec-7e72750471f8_103
AVAILABLE,1281065.665,57d68d65-247b-4db4-8d6c-abfef6f5b8d8_103
AVAILABLE,1800000,57dfa407-3e08-4668-93a1-4ba6e507dcb1_103
AVAILABLE,1500000,57ef3d96-e0de-4202-9e8e-3df1e4551346_103
AVAILABLE,199999.9938,582847b6-8c4f-482d-8117-cce96e41553b_103
BLOCKED_BY_CONDONATION,0,582d171f-02a0-4dc7-b798-acea7483b29f_103
AVAILABLE,1494000,583341e0-df66-42f6-b417-2b1f86f5264a_103
AVAILABLE,1497445.567,58576459-f32d-46cc-9743-3eaf400c73aa_103
AVAILABLE,501058.6006,5857fa48-0caa-4870-a76b-7af4e890d5a9_103
AVAILABLE,1633352.369,5861279b-1a75-4317-a4dd-198cf10a28c4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,586ed70d-7a66-46bc-9200-0f27cf162a6e_103
AVAILABLE,0,58754112-0da6-4067-a5a9-0d359dfea72c_103
AVAILABLE,1241595.829,58a3f635-4e2a-4c57-88c0-dd0558c34290_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,58b34437-6bfe-4dc5-947f-628de9bc612f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,58c689c2-5e7c-4099-b705-e30c9cb51f98_103
AVAILABLE,1613900.235,58d46f78-48b4-4202-b99f-f329b5992461_103
AVAILABLE,1649999.128,58ed7207-5cb7-458b-b268-3411f882eab6_103
AVAILABLE,1493853.959,5911ae6f-2e8c-4806-b409-e0f924512e34_103
AVAILABLE,1441700.896,5933163f-6590-42a1-99c4-a5ae657f5256_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,5954dcbb-2af1-4d15-8372-0bff2a991843_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,597343fe-f284-4302-82bd-85e20d58d596_103
AVAILABLE,1800000,59974434-92f4-4d95-9fbd-136c8b6653ad_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,59978dc2-e455-46a4-89b5-01742f84ccf3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,599a8205-3abd-4fb6-a101-3ad5f62aa5f3_103
AVAILABLE,697227.5653,599eb5b2-9af1-408c-b557-c4f5f252ad05_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,59a3cf30-43a8-4c07-9737-ada0896bd126_103
AVAILABLE,1209940.861,59b636c3-7461-41f4-88ec-58244f5509ae_103
AVAILABLE,1799875.413,59b8045a-5a1b-4732-ae79-8eb4a7cba87a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,59c0430b-133e-4fe5-a738-aa6fed2b8198_103
AVAILABLE,995212.8925,59e99bf5-ff57-40aa-ae3e-dbc338639228_103
AVAILABLE,1493999.408,59f00342-d5eb-4863-8243-ac8173b8622f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5a1f4b1f-cbe7-4e80-ab07-7b046fa250b3_103
AVAILABLE,1281773.332,5a3c613e-9017-4840-9146-da8781cb5529_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5a42d822-a493-414b-bcee-6b7ec0898677_103
AVAILABLE,1499999.558,5a7510da-dddd-424c-bb0f-77f2e8b56636_103
AVAILABLE,2351955.728,5a85b946-e4a9-4c9e-bde6-b5f0b1833814_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,5a9c7bf0-440c-4f64-956b-16a77a48a6fc_103
AVAILABLE,899823.3926,5a9f1434-bc47-45a9-839e-45afb2a95eb1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5ace8bd5-eb1d-44af-b9fb-0a7055141d80_103
AVAILABLE,932950.8348,5afa66bb-1978-4ff6-af52-cc2e42f16362_103
AVAILABLE,1367643.813,5b4635cc-c5a4-4987-8aee-76c774261695_103
AVAILABLE,1186348.837,5b66376d-3b55-41ec-a334-a2ca348f48c2_103
AVAILABLE,2099947.788,5b706b14-deed-4ba0-8b38-deacc7fb0146_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5ba27100-4fe4-4968-b9bf-573e4c022c1e_103
BLOCKED_BY_CONDONATION,0,5ba9a32a-12db-4e61-aede-2768a2f024bb_103
AVAILABLE,1349999.998,5bb6c338-09a2-4ae2-868e-9948514a86ff_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5bd90ace-3d8a-420b-a274-74ad677752b2_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,5be596e4-d3df-4cb5-8fa1-7859fb3e0901_103
AVAILABLE,556881.5045,5c0b286b-9389-466c-861a-0815ee4e45b6_103
AVAILABLE,800000,5c359ec6-17d8-4533-b444-2bc1ff0589fc_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5c50aba8-fe81-441b-b9f0-c4bef9ea5e8d_103
AVAILABLE,1226650.84,5c648a0a-4a1d-4186-a8d8-efdfffc6a289_103
AVAILABLE,1994000,5c66356d-49ed-4934-9c7a-370750c8ebd6_103
AVAILABLE,2115798,5c678295-0b74-4838-8314-afce6375797e_103
AVAILABLE,0,5c6810af-87da-4a43-ae3d-e7a54e3b1630_103
AVAILABLE,554000,5c7b6aab-aa5e-44c2-a124-05a473fe5d13_103
AVAILABLE,995915.9299,5c95b9e3-9d01-4c37-9754-bf4921e52f03_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5c971ed1-365c-4d9d-aeee-0ec635e43187_103
AVAILABLE,883506.0934,5cd8cd33-a57b-4f38-b5c6-3df9df31342f_103
AVAILABLE,665617.5485,5cda24d2-e40e-4751-b705-bb953257f3b5_103
AVAILABLE,1441101.2,5cdc2f89-3c5e-4891-b872-833df707e41c_103
AVAILABLE,2200000,5ce59d52-f455-4a8a-861a-073f056d2175_103
AVAILABLE,643323.0929,5ce767b6-9ea5-4f3c-9d94-8a4d80ac449e_103
AVAILABLE,0,5ce939be-31e4-4d95-9325-9edc6735f4a5_103
AVAILABLE,0,5ceee74e-758e-430a-99fb-da3ac63d7563_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5d18ee43-0a9b-4cdf-9dab-617b860e7036_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5d2988eb-0bd9-4fb5-8f7f-edea5526fdcb_103
AVAILABLE,0,5d4647ae-ebcf-4d60-bc4a-02e8dc968f00_103
AVAILABLE,121564.4456,5d496064-5c17-4440-b832-dab30f50bb89_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5d503131-7748-4b9e-9a20-244ed181c196_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5d644c14-ca7c-4ec1-9d01-f78047816cfc_103
AVAILABLE,0,5d7505a6-fdb9-4d8a-9f80-c401875c017a_103
AVAILABLE,1799493.752,5dbfcd82-d631-447b-8bdc-efd5daf75e3f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5dced17d-9f1f-4968-a27b-0ba298aa38fc_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5e277d03-b280-45b5-9e9f-357be278e516_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5e51a458-e065-4697-a285-ae28724569db_103
AVAILABLE,194552.1391,5e5d51bb-ccc7-4fbe-a5a3-70bd0f095905_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,5e781ecd-bd62-4f24-befa-e8e302f183bf_103
AVAILABLE,460563.7485,5e7db1ca-cad0-444e-ad67-e6787a15516f_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,5e9a05a5-02bf-4774-8b37-cd84b81bc6ce_103
AVAILABLE,2200000,5ee04172-6dc1-4869-b21b-7cd6bf6aacb9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5f10ac7d-cee4-45fe-8491-f40d0ca71f59_103
AVAILABLE,2144265.993,5f3c1f23-eba7-4da7-bc06-0026ff436d20_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5f4a41c7-720b-468a-8ec4-6b6213b61a3a_103
AVAILABLE,800000,5f5a3a90-2def-4350-a3e7-db8d5737d275_103
AVAILABLE,1397963.47,5fddb143-3438-4c63-87a8-9351c283c4e4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,5fe9d0b1-eefa-4a2d-aeaa-e00ac06e0a04_103
BLOCKED_BY_CONDONATION,0,5ff41dd9-a846-44f7-b921-04efaab432ed_103
AVAILABLE,2567532.899,600589b6-9336-4d74-9452-6f516a9d3e86_103
AVAILABLE,1799999.146,60070daa-0633-46ee-b667-e9babb1067c2_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,601ec36a-ae60-4721-a5c5-b04bebeaeb81_103
AVAILABLE,1685079.559,603756c4-ea7f-424f-97fb-1f8956ed1880_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,604de195-e2d2-4e97-96c6-a5a3e865669c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6081fdc8-f96e-4e51-b74e-fe79d8191c21_103
AVAILABLE,731358.1402,60931eeb-46a7-4244-ba4a-37a535a9e968_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,609a9503-9515-40b2-b56f-b48b10c80d00_103
AVAILABLE,1352099.993,60b9fa7b-1529-49b3-96e6-ae40881197ad_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,60bb3546-4e97-4428-932c-73d10a4f578b_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,60de8bc0-7ea8-419c-84c0-961ef9547ae7_103
AVAILABLE,1356799.525,611540b9-7e2d-452a-8872-8ef0fc5e715d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,611854d8-3232-41bf-ad7d-65e0e76c2120_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6122f125-e015-43ee-970e-1e8f6ada600c_103
AVAILABLE,1318056.495,61418014-04e9-435d-8d76-82e6789a9d6e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,61707772-b530-4810-a518-705fd24f8fd1_103
AVAILABLE,2475930.392,6192f42c-4fa7-4be6-8164-445665f676df_103
AVAILABLE,800000,61a25e67-6e76-4228-8cac-d2b36e79341b_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,61bd943c-35de-406a-a047-1f371b529c9c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,61c81aba-bcda-47f2-84d8-f59639703d17_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,61c92086-3c86-4e48-ba67-628553f83ff5_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,61ca48d9-4c5c-4af1-8ed7-c46ddf59e22a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,61d7bcee-41a9-44fd-b89c-609a86b3c07b_103
AVAILABLE,1800000,6202fbb2-87bc-461c-a71d-8cdcd297eece_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,62167c4e-62b8-48d1-9e02-8c92a4c0cc2b_103
AVAILABLE,1800000,622c9edb-6389-4f70-8e84-e8ba9ff1ded1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,62679121-078f-41b2-be24-eaf0a37f30fa_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,62a0aed7-afab-48c0-96a0-b275112da83a_103
AVAILABLE,0,6308377f-334d-44db-b775-7b803d611d42_103
AVAILABLE,799433.9176,6328427f-a71f-419a-b2dc-af349155ab5e_103
AVAILABLE,1337744.24,634d5a67-48ac-4da4-9335-26758b39d304_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6372c4d7-f852-4ada-88e8-fca5c5d66f20_103
AVAILABLE,1800000,639d3212-1df5-49f0-b7ae-713590e38304_103
AVAILABLE,2200000,639e9997-478a-4528-a1e3-5441b5ade2f9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,63a1bc92-a21b-4df2-8b24-237fb513d5d2_103
AVAILABLE,1800000,63a5802e-a897-4d85-aa51-15b834ee84b0_103
AVAILABLE,1362485.36,63bdf2d3-a88c-456f-a38e-9577f5655257_103
AVAILABLE,0,63c198ac-a9cc-45f0-986a-bdb8218ba1c0_103
AVAILABLE,800000,63c58ffc-3d75-4962-a898-890729ffd92c_103
AVAILABLE,0,63dd8c62-0d7d-4462-a28f-a045930a1622_103
AVAILABLE,0,63f79eff-7d71-46d3-8f97-867a6d72bdb8_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,63f95b61-d595-422f-87eb-b6ce9175395f_103
AVAILABLE,1800000,6426fa48-a0e3-4f6a-adbd-27b62095f0b7_103
AVAILABLE,2862033.332,646edef2-88d7-49ae-a826-cac443b7d73f_103
AVAILABLE,1868218.569,64eaee6e-9471-45d3-890e-020903c4ebf8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,650122a7-4808-48e8-9851-1e833fcb47f7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,654a1b8c-273f-4959-86e6-2725f49609ad_103
AVAILABLE,1643375,6562fbd9-641f-4f99-8277-95af3198f7b8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,657f7648-c7f1-4777-824b-c2661cda18cf_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,65a7e133-4930-407a-b66a-12ba858111e0_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,65ab52a1-0409-46eb-8a5b-9a9cca818776_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,65b3ce83-aaf2-4825-b09e-16f19c52650e_103
BLOCKED_BY_CONDONATION,0,65d693aa-e3b4-48d4-85bf-38ce7e443268_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,65d75939-fc18-4bb9-8a0a-4e0c6de68f27_103
AVAILABLE,497011.1335,65da80cc-3461-4c8c-8cb6-8bc636b0c571_103
AVAILABLE,1325797,65e56c1b-9590-418d-9573-f84fcc59669f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,65e8239d-9ee0-4f4e-970c-5e0c2426fef3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,65ef7e63-b1ed-4801-ac1d-5112d7c9ac24_103
AVAILABLE,1799842.056,661146e5-b565-4d16-a2b6-45cf52f62bd4_103
AVAILABLE,1799665.947,66178248-da2a-4bfb-be5d-cbb7d4ab8c9b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,66583930-34af-4c32-997a-e0d8d7c1cd2d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,667a4e9c-5d37-46a6-aa02-9c7b4b62cb7d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6692b36f-f3b2-4b29-bdbb-cb085586a4cf_103
AVAILABLE,1441662.501,66b77342-7446-4ed7-a0b5-8c6d1b8603cc_103
AVAILABLE,1352059.934,66ee1968-00ad-4278-8b0b-482234eb3560_103
AVAILABLE,1364283.622,66fe3abf-a26f-4ccf-bb20-51a2ade2928e_103
AVAILABLE,1184321.652,6748df55-e576-4343-906a-c04d54f11adc_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,674eb5f5-1360-4038-8ec2-f9b72f5bc2c1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,67a13891-16a8-47ab-9ac4-33b9d44a3092_103
AVAILABLE,1202039.989,67c9e094-d4b7-466e-bbc5-98d12dda4399_103
AVAILABLE,1158241.819,67dd1a19-650f-425a-b9e6-a278ad206d6d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,67dd5d75-5290-4aaf-951e-75fc91202355_103
AVAILABLE,1833640,67e592b3-f8df-42f4-b9fc-f54f4f9ac9c9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,67f4d4e3-21db-4930-bd52-38a534dd19ba_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,67fd6a72-e6d4-4454-abf7-12fdf4396fec_103
AVAILABLE,1800000,67fdf451-52d6-4972-baa5-502a49de6514_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6811fb62-54ca-4227-9528-b2e53fb56f48_103
AVAILABLE,600000,68576ec5-a30f-46f1-95d1-66bfd5717b34_103
AVAILABLE,955152.0184,687eef7a-46bb-4608-bdbb-0d7841e8e2dc_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6887d21e-3286-44ef-853d-398c512c1e3e_103
AVAILABLE,881802.6929,68c340d9-ce86-4bc7-b513-014e7e02021c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,68d2aa40-f8e2-4625-a081-0c8c9db7bdb3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,690e1c9f-f7d3-485f-9913-a4875323453b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,69241483-6805-4e7c-8a5a-fb39798f2c25_103
AVAILABLE,1800000,6980e327-17cd-4e8d-ab81-3c4ba3513624_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,69986d29-0738-4453-8542-4b9b5350fd10_103
AVAILABLE,0,69ae3c0a-11b2-4760-9c3c-c1cdac88a9a6_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,69c633fa-d0ef-46fb-9503-29c7e414ddee_103
AVAILABLE,952835.7304,69d1e03b-830d-4b31-af9a-e379099b5d2d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,69eae7e6-3f8d-4b9d-80d9-424206593b36_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6a3e8640-1041-4e05-80d0-77f571d7f43e_103
AVAILABLE,1326000,6a55be2c-e551-48f1-bde0-a9e00cbae298_103
AVAILABLE,3039238.313,6a70e76d-34a3-4219-8c05-38dd8c29a6ab_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6a7747ee-898b-43ce-89b6-491f1ff3d1ce_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6a7eb720-cd8a-4ac3-a031-c0e1b5fdb676_103
AVAILABLE,0,6aa71378-348f-4414-926e-110359ae6738_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6ae060b4-57db-4da0-8b81-9d106748a4a7_103
AVAILABLE,493968.4693,6aea21a6-0e5f-4c5c-98a6-4e5da39b5c64_103
AVAILABLE,1128622.266,6b232157-f5f2-4b74-b349-b49cd6a4f3ff_103
AVAILABLE,474133.1029,6b306b68-0b8c-4e67-b2ab-44fc67ed5443_103
AVAILABLE,818594.2967,6b5d7e79-facc-4c0f-9dc3-5e309e026133_103
AVAILABLE,678011.9983,6b64bb8f-85e7-4567-8975-d39c2602a7eb_103
AVAILABLE,1747900,6b806b3f-be46-4ecb-b670-df9d0a7d17d3_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,6b840a98-2451-42b1-a450-e6b54eb8840a_103
AVAILABLE,2427553.755,6b89af27-dcd2-4b3c-a649-bc412bf87c7a_103
AVAILABLE,1222200,6b910120-bc5d-42e8-91a8-62c1ee8d61ce_103
AVAILABLE,1621321.484,6c0a7eef-b340-4735-a244-ffbcca6f6a39_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6c1e80d4-7713-42d8-a22b-b90b597baeaf_103
AVAILABLE,2199950,6c45af2e-3d19-4838-9187-407e7debf025_103
AVAILABLE,1441702.039,6c72b155-c8f1-4955-a82d-8256526cb5eb_103
AVAILABLE,707421.0726,6c9971d1-b8b2-4941-81f4-95c0c352d6a9_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,6ca8e6dc-e0e6-43c4-ba65-c9750201e014_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6cc45570-8716-42ca-a7df-80b131b48753_103
AVAILABLE,2000000,6ccadb83-eb87-4f12-89b5-dc25eb5804a2_103
AVAILABLE,357822.2369,6ce7d9cc-c7da-422a-842c-a73c4b1475f1_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,6cebe7de-5065-4e1c-b49b-73e65a516872_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6cf6606c-4a38-4c6e-b3e4-85bfa36a6bf4_103
AVAILABLE,675089,6cf76a6d-53a7-4fab-8aa4-1981e142c05e_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,6d1c1489-b8cc-42f8-a9b8-7295d976c6d6_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6d20280e-940c-473a-b06d-bf6acdfcb9e5_103
AVAILABLE,799198.8269,6d24558b-af18-4978-bada-647ce3533d51_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6d4876cf-1ce7-416a-97ee-9cb3137d4858_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6d79d665-19c6-41e3-a81f-e36110c560c7_103
AVAILABLE,1293452.261,6d81d7cd-1f48-4eca-811c-4acfee66c2cb_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,6d91d7b1-fc2e-4783-b9e0-ab804c23eec9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6d9cb4c8-f5d4-4ff5-89fe-b1bf4d368408_103
AVAILABLE,1333304.151,6daa3169-ccc7-4b2a-bd2b-25148eebbf27_103
AVAILABLE,813562.5203,6df1707d-3cc9-42b0-a79e-51f03dbdd79a_103
AVAILABLE,2192118.486,6e13454b-f7cc-4b92-ac6d-5a0d6cdb55bb_103
AVAILABLE,1494000,6e2d9a55-de11-484a-a4ca-191b69dc0859_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6e2da09b-23b4-4560-b8a9-ab516c05c9c3_103
AVAILABLE,2200000,6e4004f2-ac26-4368-ab3b-6bc6563c32d0_103
AVAILABLE,1441700.896,6e857875-95b2-4b91-9b13-c8ce14a36180_103
AVAILABLE,1445000,6e8c64f0-9001-4474-b093-a365df84aa89_103
AVAILABLE,2210145.2,6e9f1870-ab01-4f40-a615-36c7e886f383_103
AVAILABLE,719230.7322,6eb593fc-ead0-446f-a3f5-48803e3bd20a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6efa48e5-27e1-4e47-8839-0c47ab59a07e_103
AVAILABLE,1500100,6f07905a-e9dd-4adf-8028-29cf8b939a82_103
AVAILABLE,1441700.693,6f3f0198-1703-46f2-85bc-7fd2383fc447_103
AVAILABLE,1799931.887,6f4d804c-f168-40e6-947e-750ca37867fd_103
AVAILABLE,936413.4592,6f7e9486-b1ad-4da2-b4df-acc37b10a56b_103
AVAILABLE,1202039.997,6f94b213-576b-40ef-a489-5fdb4723f660_103
AVAILABLE,2499999.281,6fc10de8-3953-46e2-a109-c65b0d694c1f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6fc6e512-b8c8-4154-b393-44f386a40e42_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,6fcbc295-84ed-4eb5-b3a4-9106c8833d79_103
AVAILABLE,800000,70192a7c-9be2-43a4-be6e-ebf162a5a482_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,7020991d-8ef2-4e60-83c6-80b2c1ba58f7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,707869dc-fc49-4a3a-b25c-1733657e6919_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,708286ee-9541-4eac-9733-40d905c94e88_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,708d6ea7-4c5c-4cce-b97d-8d9aec397c69_103
AVAILABLE,1547180.442,70a1f287-ba0f-4724-aba0-7510e54a90cc_103
AVAILABLE,78491.35015,70acf48c-636c-4bb1-a144-4ad15c941feb_103
AVAILABLE,2149080.231,70c60830-0603-4973-b5b4-d42a2f5bf6a7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,70dd5fb0-55c3-46de-8fe1-e85307060a0b_103
AVAILABLE,1127060,70ddca70-bddb-4b98-b8b8-ab75374a0bfd_103
AVAILABLE,1179662.26,70ef7cc4-f72d-4305-997f-d629c3e00e7f_103
AVAILABLE,780200,710a32e6-1d46-4003-be9a-85aa8db3569f_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,71313669-edb9-4fdf-b668-34ae180b5f3c_103
AVAILABLE,1799965.903,715b7802-c41a-41ce-8ffe-57959595870f_103
AVAILABLE,1500000,71a48114-4e1d-4188-b6d4-8ef4d1bf7918_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,71af1081-710a-447b-9006-2e768d5b7ef6_103
AVAILABLE,995999.244,71c9e6d6-b53f-4eec-90d8-de342c56472a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,71e3a716-a262-4a4f-8e93-aee2af1fd8b6_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,71f5a973-fb3e-437c-9fee-0f8dc3fa8d9c_103
AVAILABLE,1493314.867,7220737a-9563-4374-95f8-d677164376ca_103
AVAILABLE,1524666.67,7239a473-54ad-4bca-b8d1-403317d35dd4_103
AVAILABLE,1800000,723f46ae-e2e8-4221-9134-e4e9359f15bd_103
AVAILABLE,2000000,723fa1c9-c7ae-482e-bc6b-a768da97dcf2_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,72447223-0a25-4453-942d-d2d1034c0007_103
AVAILABLE,775903.3979,7247ea38-6d01-4c6e-bbb0-6b310e4f996c_103
AVAILABLE,1799700,725ce5d7-ce61-461c-82ab-272d39f0a512_103
AVAILABLE,512415.5648,7282453a-815f-4f40-aa9e-44efd58ca924_103
AVAILABLE,600000,728cdf8a-dae0-4177-9f34-3293d5aa61ae_103
AVAILABLE,901573.3431,72c43792-1517-456a-849a-c76ea56df215_103
BLOCKED_BY_CONDONATION,0,72ced5aa-e045-4dab-aeda-a686e8497778_103
AVAILABLE,800000,72d8128f-c561-4cae-b0ab-35d78658071e_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,72d84431-9cd1-4fd5-a9cf-61922424128e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,72e50bde-9d82-4cd7-99b5-9f93063c75c3_103
AVAILABLE,1800000,730ceef9-59e8-4bc4-b95a-3748777b0b66_103
AVAILABLE,901529.9916,733352b0-85f3-42ad-a5cb-d993f4b047b4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,7367559a-63b6-46c2-97e9-d3859869a536_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,736bb899-4cd5-45cc-994d-c5453a60e857_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,736c30cd-938c-43dd-86ac-70edf5c410fd_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,73800d4d-f572-4a99-b1b4-e8f27668573a_103
AVAILABLE,2413000,738167eb-0b4b-4651-9fa9-9cd6eb3971ff_103
AVAILABLE,1202039.99,7387ca40-bbd4-411f-bd30-6307db509d61_103
AVAILABLE,3145767.3,738ba160-7ca4-4c93-a7fc-424aad35e593_103
AVAILABLE,1799922.337,739dd0dd-29af-4bca-a3c2-ee430650c55d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,73e3cc89-592d-4b84-90e2-e25adf8e4df3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,7414197f-4089-40a4-b262-68f42f0bc168_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,7420679f-1e92-46d5-bac1-c67654e5944a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,7428dfb1-9638-4833-b5cd-2d095e67dd5f_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,742be540-dfcd-4e9b-9edf-821c681c2175_103
